ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa,sector
DVA,2022-08-01,0.129959,0.017367,0.111741,0.008181,Healthcare
DVA,2019-02-14,0.022729,0.014057,0.038636,0.010553,Healthcare
DVA,2023-08-03,0.330768,0.013126,0.113894,0.008847,Healthcare
DVA,2020-02-10,0.09206,0.017945,0.047767,0.010821,Healthcare
DVA,2021-10-28,0.056667,0.021785,0.069386,0.01263,Healthcare
DVA,2018-11-07,0.157682,0.01239,-0.023441,0.010384,Healthcare
DVA,2022-05-05,0.004204,0.017189,-0.023619,0.007424,Healthcare
ACB,2021-05-13,0.394636,0.00874,0.14107,0.007851,Healthcare
ACB,2019-05-15,0.428237,0.006485,0.175594,0.008016,Healthcare
ACB,2021-09-27,0.480137,0.009522,0.25109,0.007125,Healthcare
ACB,2020-02-13,0.363788,0.010119,0.100572,0.01016,Healthcare
ACB,2020-09-22,0.326729,0.007449,0.173775,0.005896,Healthcare
ACB,2021-02-11,0.495446,0.006838,0.19558,0.00666,Healthcare
ACB,2023-06-14,0.451775,0.008515,0.284356,0.007292,Healthcare
ACB,2020-11-09,0.539988,0.009594,0.171816,0.005705,Healthcare
ACB,2023-08-10,0.43521,0.007815,0.214923,0.009343,Healthcare
ACB,2023-11-09,0.395415,0.008147,0.233397,0.006468,Healthcare
ACB,2019-09-12,0.410442,0.006094,0.158945,0.00835,Healthcare
ACB,2022-09-20,0.419365,0.00987,0.215564,0.005363,Healthcare
ACB,2022-05-12,0.275382,0.009009,0.132085,0.006549,Healthcare
ACB,2022-11-10,0.426264,0.011071,0.131712,0.005781,Healthcare
ACB,2021-11-09,0.466077,0.00924,0.252617,0.005861,Healthcare
ACB,2023-02-09,0.472398,0.01269,0.203964,0.005838,Healthcare
ACB,2020-05-14,0.230634,0.009085,0.165601,0.010821,Healthcare
ACB,2019-11-14,0.239938,0.006685,0.1203,0.007218,Healthcare
GNRC,2019-08-01,0.402024,0.012696,0.172285,0.009953,Industrials
GNRC,2019-05-02,0.429998,0.011844,0.211161,0.00872,Industrials
GNRC,2020-02-13,0.3497,0.014825,0.177614,0.005845,Industrials
GNRC,2021-04-29,0.607287,0.009647,0.150707,0.00797,Industrials
GNRC,2020-07-30,0.305127,0.009846,0.17878,0.008198,Industrials
GNRC,2021-07-28,0.616338,0.011705,0.152599,0.004858,Industrials
GNRC,2021-02-11,0.354678,0.010465,0.150425,0.007984,Industrials
GNRC,2019-10-31,0.292668,0.011185,0.110536,0.009183,Industrials
GNRC,2020-04-30,0.068817,0.012422,0.055629,0.010753,Industrials
GNRC,2020-10-28,0.434054,0.009723,0.149372,0.012457,Industrials
GNRC,2021-11-02,0.547553,0.007796,0.157354,0.008296,Industrials
GNRC,2019-02-14,0.464317,0.011987,0.177304,0.008951,Industrials
IEX,2022-02-02,0.465855,0.007214,0.114594,0.010455,Industrials
IEX,2021-04-28,0.472208,0.008042,0.253626,0.005928,Industrials
IEX,2022-04-27,0.572709,0.009162,0.187215,0.007818,Industrials
IEX,2018-10-24,0.498104,0.009744,0.102184,0.009959,Industrials
IEX,2021-10-27,0.403294,0.006209,0.140468,0.00811,Industrials
IEX,2021-07-28,0.40259,0.006062,0.167256,0.011029,Industrials
IEX,2022-07-27,0.527382,0.005282,0.164251,0.007992,Industrials
IEX,2019-10-30,0.049448,0.006146,0.035915,0.009486,Industrials
IEX,2019-01-30,0.365968,0.002886,0.118416,0.009236,Industrials
IEX,2020-10-28,0.265702,0.004828,0.198743,0.007702,Industrials
IEX,2020-01-30,0.014045,0.00683,0.060987,0.007935,Industrials
IEX,2019-04-26,0.346579,0.005343,0.088595,0.007823,Industrials
IEX,2020-04-24,0.102146,0.007452,0.120865,0.008165,Industrials
IEX,2021-02-04,0.513538,0.008132,0.239542,0.009903,Industrials
IEX,2019-07-26,0.053975,0.004876,0.12304,0.010743,Industrials
IEX,2020-07-24,0.139331,0.007278,0.06595,0.011501,Industrials
ABNB,2023-11-01,0.594202,0.006244,0.178295,0.012171,Consumer Cyclical
ABNB,2021-05-13,0.339317,0.005457,0.172937,0.007204,Consumer Cyclical
ABNB,2022-02-15,0.349863,0.009372,0.243221,0.006109,Consumer Cyclical
ABNB,2022-08-02,0.493294,0.01076,0.237213,0.010358,Consumer Cyclical
ABNB,2023-05-09,0.384436,0.002567,0.250308,0.00641,Consumer Cyclical
ABNB,2021-02-25,0.131707,0.010217,0.173248,0.006315,Consumer Cyclical
ABNB,2023-02-14,0.379939,0.005594,0.227139,0.007176,Consumer Cyclical
ABNB,2022-05-03,0.451673,0.005132,0.205842,0.006808,Consumer Cyclical
ABNB,2022-11-01,0.480244,0.006316,0.239301,0.00912,Consumer Cyclical
ABNB,2023-08-03,0.439607,0.003309,0.206391,0.010684,Consumer Cyclical
ABNB,2021-11-04,0.301116,0.006949,0.21082,0.008537,Consumer Cyclical
ABNB,2021-08-12,0.494507,0.008388,0.225633,0.008541,Consumer Cyclical
V,2021-10-26,0.558968,0.00826,0.266782,0.010476,Financial Services
V,2022-10-25,0.556312,0.006951,0.149926,0.014246,Financial Services
V,2022-04-26,0.566796,0.005987,0.260523,0.012106,Financial Services
V,2023-07-25,0.576535,0.00586,0.118397,0.008218,Financial Services
V,2018-10-24,0.393869,0.007349,0.100162,0.010685,Financial Services
V,2019-04-24,0.416696,0.006247,0.126494,0.007874,Financial Services
V,2019-07-23,0.567212,0.006684,0.104153,0.007224,Financial Services
V,2019-01-30,0.208938,0.007607,0.110063,0.011654,Financial Services
V,2020-04-30,0.192958,0.005452,0.123493,0.012385,Financial Services
V,2022-07-26,0.540465,0.005249,0.186481,0.008446,Financial Services
V,2020-10-28,0.205134,0.006482,0.294236,0.009283,Financial Services
V,2023-01-26,0.58375,0.006512,0.139498,0.008092,Financial Services
V,2023-10-24,0.633575,0.007894,0.219803,0.004482,Financial Services
V,2019-10-24,0.502813,0.005365,0.21639,0.009466,Financial Services
V,2018-07-25,0.41869,0.006058,0.130783,0.007157,Financial Services
V,2021-07-27,0.66348,0.005145,0.280316,0.008421,Financial Services
V,2022-01-27,0.689119,0.004474,0.251369,0.006857,Financial Services
V,2020-07-28,0.047656,0.009806,0.19751,0.013418,Financial Services
V,2021-01-28,0.22309,0.006636,0.280885,0.01184,Financial Services
V,2021-04-27,0.515462,0.0054,0.266761,0.008566,Financial Services
SRE,2021-05-05,0.235407,0.008397,0.247276,0.008451,Utilities
SRE,2022-08-04,0.469828,0.006553,0.21715,0.008035,Utilities
SRE,2019-11-01,0.489007,0.007997,0.170839,0.006674,Utilities
SRE,2018-05-07,0.235808,0.012365,0.155819,0.010852,Utilities
SRE,2019-02-26,0.471114,0.006586,0.215134,0.00701,Utilities
SRE,2020-08-05,0.488345,0.011248,0.187091,0.006727,Utilities
SRE,2020-11-05,0.382623,0.009103,0.235547,0.007056,Utilities
SRE,2022-02-25,0.490284,0.007284,0.253174,0.009018,Utilities
SRE,2019-05-07,0.365677,0.009524,0.180812,0.007407,Utilities
SRE,2020-05-04,0.487309,0.012234,0.221479,0.007699,Utilities
SRE,2021-02-25,0.509695,0.011757,0.210589,0.009099,Utilities
SRE,2018-08-06,0.438349,0.00936,0.173487,0.007439,Utilities
SRE,2021-08-05,0.350055,0.009631,0.288598,0.010466,Utilities
SRE,2021-11-05,0.445772,0.005835,0.279281,0.010463,Utilities
SRE,2018-11-07,0.415003,0.008116,0.204759,0.007436,Utilities
SRE,2019-08-02,0.286596,0.011685,0.203917,0.008732,Utilities
SRE,2022-05-05,0.495643,0.005965,0.281523,0.006987,Utilities
SRE,2020-02-27,0.542171,0.007081,0.19301,0.009687,Utilities
CENT,2019-08-01,-0.024526,0.006777,0.097005,0.006575,Consumer Defensive
CENT,2020-02-05,0.057303,0.00654,0.139708,0.006946,Consumer Defensive
CENT,2020-11-23,0.441997,0.007455,0.188231,0.008906,Consumer Defensive
CENT,2020-05-06,0.055077,0.008534,0.164553,0.00646,Consumer Defensive
CENT,2020-08-05,0.450608,0.007674,0.149967,0.008811,Consumer Defensive
CENT,2019-11-26,0.074857,0.005284,0.110961,0.008239,Consumer Defensive
CENT,2021-11-22,0.355541,0.003883,0.148036,0.007034,Consumer Defensive
CENT,2019-05-06,0.045652,0.004662,0.186229,0.004901,Consumer Defensive
CENT,2021-08-04,0.557471,0.005673,0.171247,0.005795,Consumer Defensive
AXSM,2023-02-27,0.307144,0.006116,0.152644,0.009497,Healthcare
AXSM,2020-03-12,0.424136,0.008135,0.177162,0.012809,Healthcare
AXSM,2021-03-01,0.244494,0.012735,0.163533,0.008039,Healthcare
AXSM,2022-08-09,0.274002,0.019765,0.147337,0.010163,Healthcare
AXSM,2023-08-07,0.431292,0.010739,0.166774,0.007454,Healthcare
AXSM,2019-05-09,0.207593,0.00997,0.204069,0.010678,Healthcare
AXSM,2023-11-06,0.428335,0.010511,0.211468,0.010285,Healthcare
AXSM,2023-05-08,0.288447,0.009091,0.184927,0.007966,Healthcare
AXSM,2022-05-02,0.14911,0.011145,0.137955,0.009294,Healthcare
AXSM,2020-08-10,0.271707,0.013571,0.171052,0.011164,Healthcare
AXSM,2020-05-09,0.243307,0.010669,0.141579,0.009035,Healthcare
AXSM,2019-11-08,0.11332,0.013253,0.158013,0.011328,Healthcare
AXSM,2020-11-07,0.405509,0.011207,0.169235,0.00894,Healthcare
AXSM,2019-08-08,0.296566,0.013298,0.200629,0.013824,Healthcare
AXSM,2022-03-01,0.199986,0.012422,0.080214,0.012823,Healthcare
AXSM,2021-08-09,0.264766,0.013567,0.078734,0.011881,Healthcare
AXSM,2021-05-10,0.217492,0.012563,0.162041,0.009977,Healthcare
AXSM,2021-11-08,0.238911,0.013319,0.09957,0.01248,Healthcare
AXSM,2022-11-07,0.257427,0.0078,0.129771,0.008109,Healthcare
AON,2020-07-31,0.400862,0.010643,0.225213,0.008572,Financial Services
AON,2023-07-28,0.530005,0.010181,0.227718,0.011143,Financial Services
AON,2020-05-01,0.500616,0.011603,0.232485,0.008365,Financial Services
AON,2022-10-28,0.640469,0.013748,0.240584,0.008772,Financial Services
AON,2019-02-01,0.707135,0.010801,0.220682,0.007823,Financial Services
AON,2022-02-04,0.50766,0.013769,0.290641,0.008837,Financial Services
AON,2023-04-28,0.425934,0.013667,0.203652,0.011049,Financial Services
AON,2023-10-27,0.61846,0.008303,0.2162,0.009901,Financial Services
AON,2021-02-05,0.64283,0.014418,0.296045,0.009982,Financial Services
AON,2022-07-29,0.609797,0.012602,0.31282,0.007577,Financial Services
AON,2023-02-03,0.618464,0.010178,0.243777,0.008282,Financial Services
AON,2019-04-26,0.505289,0.010212,0.252467,0.007134,Financial Services
AON,2021-07-30,0.580342,0.010067,0.270056,0.007928,Financial Services
AON,2020-10-30,0.490625,0.011866,0.215568,0.00773,Financial Services
AON,2020-01-31,0.656348,0.006431,0.164329,0.009125,Financial Services
AON,2019-10-25,0.65192,0.009095,0.169683,0.008519,Financial Services
AON,2019-07-26,0.475845,0.012295,0.243218,0.009743,Financial Services
AON,2022-04-29,0.580024,0.012773,0.236395,0.008357,Financial Services
AON,2021-04-30,0.538671,0.013158,0.226773,0.011788,Financial Services
AON,2018-05-04,0.471756,0.009157,0.280243,0.007528,Financial Services
AON,2021-10-29,0.571406,0.011819,0.176473,0.008108,Financial Services
AON,2018-10-26,0.560671,0.006194,0.267359,0.009212,Financial Services
ANGO,2021-09-30,0.477257,0.009071,0.202922,0.006838,Healthcare
ANGO,2021-01-07,0.156682,0.007913,0.150072,0.006382,Healthcare
ANGO,2019-04-02,0.241934,0.010613,0.240756,0.008262,Healthcare
ANGO,2018-07-11,0.269604,0.008363,0.170983,0.011101,Healthcare
ANGO,2020-04-07,0.358146,0.007981,0.225109,0.007836,Healthcare
ANGO,2018-03-29,0.049048,0.009043,0.196885,0.007438,Healthcare
ANGO,2020-09-29,0.23408,0.009136,0.221356,0.006546,Healthcare
ANGO,2021-03-30,0.177259,0.007745,0.165791,0.007008,Healthcare
ANGO,2020-07-16,0.121429,0.006497,0.295513,0.005415,Healthcare
ANGO,2021-07-13,0.358778,0.009756,0.226137,0.004513,Healthcare
ANGO,2020-01-07,0.464261,0.006227,0.240223,0.004304,Healthcare
ANGO,2019-01-04,0.472244,0.008018,0.290994,0.008107,Healthcare
ANGO,2019-07-10,0.397757,0.009788,0.21125,0.007722,Healthcare
ANGO,2019-10-03,0.359269,0.007257,0.237233,0.008161,Healthcare
VRTX,2023-02-07,0.528753,0.008911,0.182224,0.006652,Healthcare
VRTX,2021-02-01,0.536803,0.004881,0.159329,0.007411,Healthcare
VRTX,2022-08-04,0.476957,0.006407,0.171386,0.007849,Healthcare
VRTX,2023-08-01,0.581943,0.005405,0.160885,0.009836,Healthcare
VRTX,2021-04-29,0.588817,0.010793,0.186492,0.009956,Healthcare
VRTX,2018-10-24,0.536016,0.007353,0.234229,0.011081,Healthcare
VRTX,2020-07-30,0.553367,0.004868,0.070421,0.009056,Healthcare
VRTX,2020-10-29,0.442419,0.005541,0.157612,0.007217,Healthcare
VRTX,2019-10-30,0.537563,0.006873,0.146789,0.008361,Healthcare
VRTX,2023-11-06,0.428975,0.007817,0.189085,0.007006,Healthcare
VRTX,2021-07-29,0.554381,0.006932,0.162575,0.007405,Healthcare
VRTX,2020-04-29,0.503551,0.005405,0.183446,0.010999,Healthcare
VRTX,2019-04-30,0.463606,0.006477,0.208629,0.010189,Healthcare
VRTX,2020-01-30,0.519325,0.007895,0.18941,0.007323,Healthcare
VRTX,2018-07-25,0.571659,0.008874,0.185743,0.007768,Healthcare
VRTX,2021-11-02,0.604405,0.006424,0.237654,0.005922,Healthcare
VRTX,2023-05-01,0.504162,0.00861,0.187303,0.0081,Healthcare
VRTX,2022-10-27,0.472315,0.007148,0.163927,0.007511,Healthcare
VRTX,2022-01-26,0.492675,0.006614,0.163843,0.006022,Healthcare
VRTX,2019-07-31,0.509228,0.005415,0.126785,0.008637,Healthcare
VRTX,2022-05-05,0.527235,0.005148,0.191552,0.007738,Healthcare
AMRN,2019-02-27,0.349293,0.016197,0.137966,0.015167,Healthcare
AMRN,2023-11-01,0.404693,0.007681,0.272298,0.008808,Healthcare
AMRN,2023-05-03,0.180293,0.008025,0.269764,0.00703,Healthcare
AMRN,2021-04-29,0.223221,0.010721,0.17316,0.009894,Healthcare
AMRN,2020-02-25,0.340776,0.015617,0.168781,0.010655,Healthcare
AMRN,2020-08-04,0.295821,0.014852,0.232197,0.010252,Healthcare
AMRN,2023-03-01,0.45732,0.006894,0.178493,0.008882,Healthcare
AMRN,2022-08-03,0.360397,0.009698,0.235081,0.005964,Healthcare
AMRN,2020-11-05,0.385824,0.014163,0.181422,0.017235,Healthcare
AMRN,2019-11-05,0.208381,0.015771,0.09131,0.016112,Healthcare
AMRN,2021-11-03,0.355132,0.011173,0.138047,0.011243,Healthcare
AMRN,2021-02-25,0.242281,0.015312,0.187464,0.008089,Healthcare
AMRN,2022-05-04,0.263959,0.011387,0.140156,0.011233,Healthcare
AMRN,2021-08-05,0.466139,0.011228,0.121833,0.010532,Healthcare
AMRN,2022-03-01,0.431313,0.011096,0.161363,0.012074,Healthcare
AMRN,2022-10-27,0.404374,0.006719,0.265865,0.009631,Healthcare
AMRN,2019-07-31,0.271683,0.014764,0.217389,0.010224,Healthcare
FIVE,2021-06-03,0.409378,0.01023,0.259003,0.007374,Consumer Cyclical
FIVE,2021-12-01,0.484412,0.009627,0.200817,0.004011,Consumer Cyclical
FIVE,2019-06-05,0.394023,0.009493,0.215006,0.007566,Consumer Cyclical
FIVE,2021-03-17,0.263363,0.008636,0.224161,0.00885,Consumer Cyclical
FIVE,2020-09-02,0.313936,0.007918,0.192829,0.008787,Consumer Cyclical
FIVE,2019-03-27,0.44425,0.011177,0.223508,0.008949,Consumer Cyclical
FIVE,2020-12-02,0.418002,0.009798,0.183154,0.006594,Consumer Cyclical
FIVE,2018-06-06,0.473709,0.011778,0.231789,0.009195,Consumer Cyclical
FIVE,2021-09-01,0.439258,0.011808,0.211822,0.008071,Consumer Cyclical
FIVE,2020-03-18,0.38256,0.01138,0.164392,0.012156,Consumer Cyclical
FIVE,2023-08-30,0.442925,0.012646,0.21937,0.00646,Consumer Cyclical
FIVE,2018-12-06,0.454934,0.013402,0.283428,0.007992,Consumer Cyclical
FIVE,2022-06-08,0.329382,0.015213,0.112998,0.013205,Consumer Cyclical
FIVE,2023-06-01,0.475544,0.013453,0.197983,0.007768,Consumer Cyclical
FIVE,2023-11-29,0.428917,0.013109,0.196965,0.006971,Consumer Cyclical
FIVE,2019-08-28,0.464904,0.011739,0.218235,0.009346,Consumer Cyclical
FIVE,2023-03-15,0.370788,0.010458,0.194051,0.008049,Consumer Cyclical
FIVE,2022-03-30,0.269349,0.00413,0.156747,0.005758,Consumer Cyclical
FIVE,2018-03-21,0.502771,0.011833,0.219919,0.007221,Consumer Cyclical
FIVE,2022-11-30,0.496566,0.01096,0.156607,0.006688,Consumer Cyclical
FIVE,2019-12-04,0.299785,0.009041,0.171966,0.006399,Consumer Cyclical
FIVE,2022-08-31,0.155078,0.012799,0.170803,0.008517,Consumer Cyclical
FIVE,2020-06-09,0.192975,0.009629,0.180993,0.008184,Consumer Cyclical
ILMN,2019-07-29,0.12091,0.012113,0.125052,0.008275,Healthcare
ILMN,2021-02-11,0.23277,0.009165,0.182957,0.006822,Healthcare
ILMN,2020-10-29,0.417124,0.008143,0.186536,0.007604,Healthcare
ILMN,2018-10-23,0.527452,0.009694,0.168339,0.008198,Healthcare
ILMN,2018-07-30,0.513883,0.006736,0.165079,0.008923,Healthcare
ILMN,2019-04-25,0.298153,0.008836,0.120053,0.007496,Healthcare
ILMN,2020-04-30,-0.193267,0.007432,0.034885,0.00608,Healthcare
ILMN,2020-01-29,0.146323,0.012926,0.044042,0.005432,Healthcare
ILMN,2019-01-29,0.212779,0.009575,0.115224,0.005716,Healthcare
ILMN,2019-10-24,0.153412,0.009682,0.093031,0.00716,Healthcare
ILMN,2020-08-06,0.103813,0.007837,-0.013629,0.006385,Healthcare
ILMN,2021-08-05,0.51242,0.007968,0.091649,0.009344,Healthcare
ILMN,2021-11-04,0.32446,0.009792,0.136563,0.007837,Healthcare
ILMN,2021-04-27,0.281451,0.010237,0.157929,0.006467,Healthcare
ILMN,2018-04-24,0.442545,0.006064,0.173676,0.009155,Healthcare
DGII,2021-05-05,0.268358,0.009587,0.0568,0.00737,Technology
DGII,2019-05-02,0.246008,0.010681,0.288568,0.010413,Technology
DGII,2021-11-10,0.390779,0.007988,0.325183,0.008255,Technology
DGII,2020-11-12,0.42219,0.004177,0.320663,0.010862,Technology
DGII,2019-01-31,0.339177,0.005046,0.235046,0.006711,Technology
DGII,2018-11-15,0.38735,0.006209,0.261991,0.010373,Technology
DGII,2020-01-30,0.380598,0.009632,0.149531,0.009187,Technology
DGII,2020-08-06,0.273995,0.00838,0.118301,0.005924,Technology
DGII,2020-05-08,0.088885,0.00939,0.127496,0.009071,Technology
DGII,2019-08-08,0.322268,0.009096,0.208723,0.007496,Technology
DGII,2021-02-03,0.436422,0.009083,0.37878,0.009355,Technology
DGII,2019-11-14,0.200664,0.009913,0.176138,0.01478,Technology
DGII,2021-08-04,0.495176,0.008776,0.183452,0.00998,Technology
LUV,2021-07-22,0.412388,0.005354,0.072703,0.007121,Industrials
LUV,2018-10-25,0.425005,0.004009,0.067128,0.007789,Industrials
LUV,2019-07-25,0.290997,0.004749,0.067732,0.007731,Industrials
LUV,2020-01-23,0.286597,0.005817,0.129535,0.008564,Industrials
LUV,2020-10-22,0.12915,0.009865,0.102461,0.005913,Industrials
LUV,2023-10-26,0.437012,0.005997,0.176869,0.005449,Industrials
LUV,2021-04-22,0.254195,0.00742,0.080208,0.007175,Industrials
LUV,2019-04-25,0.330181,0.006619,0.087464,0.007889,Industrials
LUV,2021-10-21,-0.027586,0.006768,0.036166,0.006035,Industrials
LUV,2023-01-26,0.230732,0.00752,0.084764,0.006422,Industrials
LUV,2019-10-24,0.195584,0.006834,0.128878,0.00818,Industrials
LUV,2020-07-23,0.002585,0.008978,0.082474,0.00861,Industrials
LUV,2019-01-24,0.362363,0.004858,0.141065,0.007213,Industrials
LUV,2022-07-28,0.355089,0.006152,0.138232,0.007123,Industrials
LUV,2020-04-28,0.018394,0.007336,0.064628,0.008743,Industrials
LUV,2023-04-27,0.288492,0.009372,0.157641,0.005038,Industrials
LUV,2022-10-27,0.474457,0.006453,0.132296,0.006972,Industrials
LUV,2022-01-27,0.199746,0.009095,0.122685,0.007748,Industrials
LUV,2023-07-27,0.437836,0.006155,0.155246,0.007587,Industrials
LUV,2021-01-28,0.139811,0.005471,0.194715,0.00592,Industrials
LUV,2022-04-28,0.231088,0.007546,0.160096,0.006959,Industrials
PNW,2018-11-08,0.38906,0.009415,0.138045,0.011074,Utilities
PNW,2021-05-05,0.257986,0.011589,0.109418,0.009692,Utilities
PNW,2019-11-07,0.216931,0.011489,0.059233,0.010904,Utilities
PNW,2018-08-03,0.239018,0.01071,0.022353,0.012456,Utilities
PNW,2020-08-06,0.33274,0.010981,0.112963,0.008951,Utilities
PNW,2020-05-08,0.194535,0.013958,0.130634,0.010327,Utilities
PNW,2020-10-30,0.33308,0.007072,0.197527,0.01245,Utilities
PNW,2019-02-22,0.274925,0.008424,0.107241,0.010274,Utilities
PNW,2021-02-24,0.426842,0.007276,0.133235,0.009852,Utilities
PNW,2020-02-21,0.347884,0.008567,0.128617,0.010438,Utilities
PNW,2019-08-08,0.190447,0.008891,0.126231,0.008934,Utilities
PNW,2021-08-05,0.246072,0.008214,0.149387,0.008947,Utilities
PNW,2019-05-01,0.333979,0.010279,0.093863,0.0142,Utilities
PNW,2021-11-05,0.357811,0.008162,0.15677,0.01632,Utilities
RL,2020-02-04,0.51038,0.00291,0.351082,0.006628,Consumer Cyclical
RL,2019-05-14,0.571993,0.003747,0.271457,0.0086,Consumer Cyclical
RL,2020-10-29,0.356134,0.0056,0.340038,0.007903,Consumer Cyclical
RL,2019-11-07,0.376211,0.003799,0.278264,0.003945,Consumer Cyclical
RL,2020-08-04,0.026294,0.00735,0.157475,0.004898,Consumer Cyclical
RL,2020-05-27,0.226726,0.004902,0.247433,0.007295,Consumer Cyclical
RL,2021-08-03,0.506774,0.007226,0.384254,0.006265,Consumer Cyclical
RL,2021-05-20,0.432814,0.006281,0.324245,0.004789,Consumer Cyclical
RL,2021-11-02,0.699161,0.005821,0.319395,0.006311,Consumer Cyclical
RL,2021-02-04,0.401051,0.004502,0.325857,0.0077,Consumer Cyclical
RL,2019-07-30,0.568861,0.006134,0.400626,0.006547,Consumer Cyclical
RL,2019-02-05,0.496749,0.004816,0.388568,0.005901,Consumer Cyclical
RL,2018-11-06,0.466916,0.004173,0.296388,0.007763,Consumer Cyclical
ATSG,2021-08-06,0.279347,0.00874,0.269275,0.009817,Unknown
ATSG,2020-05-06,0.349045,0.005963,0.151515,0.008761,Unknown
ATSG,2020-03-03,0.336199,0.007703,0.124872,0.011066,Unknown
ATSG,2019-11-07,0.500028,0.006229,0.144384,0.011946,Unknown
ATSG,2021-02-26,0.174497,0.010101,0.086682,0.010517,Unknown
ATSG,2019-08-06,0.436934,0.008255,0.175342,0.010229,Unknown
ATSG,2019-05-08,0.391596,0.005796,0.234189,0.016532,Unknown
ATSG,2020-10-30,0.251674,0.008123,0.250971,0.010349,Unknown
ATSG,2020-08-07,0.13602,0.007383,0.218509,0.010496,Unknown
ATSG,2021-11-05,0.354118,0.010438,0.21673,0.010084,Unknown
ATSG,2019-02-28,0.306369,0.007645,0.141145,0.00812,Unknown
ATSG,2021-05-06,0.14009,0.008925,0.249979,0.009999,Unknown
GIS,2021-12-21,0.064302,0.018779,0.208908,0.007167,Consumer Defensive
GIS,2023-09-20,0.093478,0.014218,0.254316,0.009909,Consumer Defensive
GIS,2020-09-23,0.090877,0.016807,0.247496,0.006435,Consumer Defensive
GIS,2022-03-23,0.044777,0.017699,0.214026,0.007904,Consumer Defensive
GIS,2018-12-19,0.423161,0.001746,0.203537,0.00647,Consumer Defensive
GIS,2023-06-28,0.059351,0.013825,0.234545,0.007112,Consumer Defensive
GIS,2020-07-01,0.454004,0.004934,0.177115,0.008337,Consumer Defensive
GIS,2019-03-20,0.500544,0.001855,0.299385,0.006686,Consumer Defensive
GIS,2020-03-18,-0.118789,0.003927,0.156225,0.008804,Consumer Defensive
GIS,2018-06-27,0.386667,0.002709,0.186734,0.005411,Consumer Defensive
GIS,2023-12-20,0.042132,0.014634,0.238494,0.005991,Consumer Defensive
GIS,2021-09-22,0.021983,0.018349,0.190649,0.008438,Consumer Defensive
GIS,2022-09-21,0.058837,0.015464,0.165798,0.011806,Consumer Defensive
GIS,2021-03-24,0.130382,0.013468,0.197335,0.006497,Consumer Defensive
GIS,2022-06-29,0.058519,0.010204,0.164782,0.010633,Consumer Defensive
GIS,2021-06-30,0.064843,0.020202,0.212778,0.011257,Consumer Defensive
GIS,2019-12-18,0.519335,0.001536,0.222979,0.007159,Consumer Defensive
GIS,2020-12-17,0.076134,0.018519,0.213416,0.008959,Consumer Defensive
GIS,2018-03-21,0.273009,0.002792,0.240973,0.005831,Consumer Defensive
GIS,2022-12-20,0.518945,0.003415,0.199569,0.008403,Consumer Defensive
GIS,2019-09-18,0.306009,0.001218,0.256714,0.005969,Consumer Defensive
GIS,2019-06-26,0.334019,0.003622,0.197962,0.007873,Consumer Defensive
CDXC,2020-11-04,0.297698,0.008278,0.198679,0.00649,Unknown
CDXC,2021-03-10,0.404223,0.006906,0.197384,0.006439,Unknown
CDXC,2019-05-09,0.261122,0.006767,0.138575,0.012303,Unknown
CDXC,2019-08-07,0.365553,0.00564,0.168045,0.008098,Unknown
CDXC,2020-05-11,0.158739,0.007153,0.171399,0.008606,Unknown
CDXC,2021-11-03,0.279052,0.009141,0.099775,0.00722,Unknown
CDXC,2021-08-03,0.194791,0.009278,0.153482,0.007412,Unknown
CDXC,2020-08-06,0.383651,0.008328,0.200935,0.008699,Unknown
CDXC,2019-11-12,0.352151,0.008078,0.139667,0.007583,Unknown
CDXC,2021-05-06,0.279717,0.006995,0.137311,0.006383,Unknown
CDXC,2020-03-10,0.331216,0.009183,0.106702,0.010417,Unknown
ECL,2021-10-26,0.583677,0.008929,0.212002,0.006567,Basic Materials
ECL,2022-04-26,0.528007,0.010731,0.184671,0.009262,Basic Materials
ECL,2021-02-16,0.46238,0.0125,0.274155,0.005817,Basic Materials
ECL,2022-02-15,0.458653,0.008197,0.244412,0.008559,Basic Materials
ECL,2020-02-18,0.485309,0.007171,0.150281,0.006037,Basic Materials
ECL,2022-07-26,0.454576,0.009167,0.253286,0.007941,Basic Materials
ECL,2019-04-30,0.515803,0.00796,0.135211,0.007573,Basic Materials
ECL,2019-02-19,0.482342,0.008475,0.262214,0.008308,Basic Materials
ECL,2020-10-27,0.392238,0.009146,0.153418,0.007949,Basic Materials
ECL,2021-07-27,0.588496,0.008554,0.264852,0.006449,Basic Materials
ECL,2020-04-28,0.337044,0.011643,0.120995,0.010619,Basic Materials
ECL,2019-10-29,0.56073,0.007346,0.176171,0.006842,Basic Materials
ECL,2019-07-30,0.534509,0.007001,0.224422,0.006804,Basic Materials
ECL,2020-07-28,0.215618,0.012953,0.100821,0.005778,Basic Materials
ECL,2021-04-27,0.372969,0.009114,0.297907,0.007265,Basic Materials
ECL,2018-10-30,0.473954,0.008806,0.174498,0.010003,Basic Materials
CONN,2020-12-08,0.196743,0.007879,0.150078,0.008708,Unknown
CONN,2019-03-26,0.455814,0.008028,0.225251,0.00805,Unknown
CONN,2020-09-03,-0.0832,0.011339,0.121828,0.009836,Unknown
CONN,2019-12-10,0.249464,0.010212,0.151833,0.007387,Unknown
CONN,2022-06-01,0.250241,0.008955,-0.026427,0.007747,Unknown
